date,open_SO2,sate_SO2,"Alipur, Delhi - DPCC","Anand Vihar, Delhi - DPCC","Ashok Vihar, Delhi - DPCC","Aya Nagar, Delhi - IMD","Bawana, Delhi - DPCC","Burari Crossing, Delhi - IMD","Chandni Chowk, Delhi - IITM","CRRI Mathura Road, Delhi - IMD",Dr,"DTU, Delhi - CPCB","Dwarka-Sector 8, Delhi - DPCC ","East Arjun Nagar, Delhi - CPCB","IGI Airport (T3), Delhi - IMD","IHBAS, Dilshad Garden, Delhi - CPCB","ITO, Delhi - CPCB","Jahangirpuri, Delhi - DPCC","Jawaharlal Nehru Stadium, Delhi - DPCC","Lodhi Road, Delhi - IITM","Lodhi Road, Delhi - IMD","Major Dhyan Chand National Stadium, Delhi - DPCC","Mandir Marg, Delhi - DPCC","Mundka, Delhi - DPCC","Najafgarh, Delhi - DPCC","Narela, Delhi - DPCC","Nehru Nagar, Delhi - DPCC","North Campus, DU, Delhi - IMD","NSIT Dwarka, Delhi - CPCB","Okhla Phase-2, Delhi - DPCC","Patparganj, Delhi - DPCC","Punjabi Bagh, Delhi - DPCC","Pusa, Delhi - DPCC","Pusa, Delhi - IMD","R K Puram, Delhi - DPCC","Rohini, Delhi - DPCC","Shadipur, Delhi - CPCB","Sirifort, Delhi - CPCB","Sonia Vihar, Delhi - DPCC","Sri Aurobindo Marg, Delhi - DPCC","Vivek Vihar, Delhi - DPCC","Wazirpur, Delhi - DPCC"
2021-11-19,85.74166666666666,0.0280000001999999,15.46,24.06,23.94,18.73,7.84,16.43,18.73,10.63,10.63,8.2,5.47,24.06,5.47,9.27,29.8,16.43,27.47,5.62,27.47,6.04,25.26,31.93,2.56,21.09,19.52,23.94,14.6,10.63,11.89,25.94,14.76,14.76,18.73,9.12,9.01,6.06,15.53,10.81,5.48,14.84
2021-11-20,59.41583333333333,0.059999999,16.41,21.01,18.9,17.23,8.49,14.65,7.92,10.42,10.42,8.46,4.86,21.01,4.86,8.15,23.93,14.65,27.11,13.75,27.11,5.38,21.61,31.76,1.19,24.35,15.94,18.9,14.63,10.42,12.61,25.25,14.85,14.85,17.23,9.52,9.15,6.03,10.24,6.97,5.48,11.79
2021-11-21,40.154583333333335,0.0760000006,13.89,22.31,13.94,9.42,4.99,8.72,18.26,6.8,6.8,7.76,3.26,22.31,3.26,7.12,15.6,8.72,26.94,2.59,26.94,3.06,17.98,26.71,0.91,14.24,11.37,13.94,9.48,6.8,9.64,20.84,8.51,8.51,9.42,5.5,8.21,5.19,7.27,5.61,6.4,7.94
2021-11-22,41.10625,0.409999996,12.96,19.69,16.85,13.33,4.62,10.7,7.88,7.8,7.8,9.0,3.19,18.87,3.19,11.17,19.64,10.7,26.41,4.06,26.41,3.59,17.13,22.17,0.89,14.12,12.78,16.85,9.87,7.8,10.2,24.15,12.6,12.6,13.33,9.44,6.0,3.93,9.91,7.32,5.87,9.02
2021-11-23,72.65791666666667,0.2559999966,15.37,19.91,14.62,14.62,5.15,11.46,17.37,8.66,8.66,9.26,3.73,18.35,3.73,10.26,16.71,11.46,32.52,3.8,32.52,3.84,18.95,26.57,0.82,17.14,14.66,14.62,11.48,8.66,18.04,23.63,7.85,7.85,14.62,7.78,9.28,5.73,8.66,6.74,5.11,12.51
2021-11-24,89.9729166666667,0.75999999,10.85,29.16,13.34,12.73,5.82,10.98,6.13,9.39,9.39,9.13,4.26,37.77,4.26,12.64,21.05,10.98,29.62,18.09,29.62,4.66,22.63,31.95,1.32,21.78,15.87,13.34,13.93,9.39,23.03,19.08,7.5,7.5,12.73,6.54,8.47,7.19,12.06,5.92,8.68,9.08
2021-11-25,88.62208333333335,0.0100000002,12.32,21.21,11.52,10.48,5.91,8.24,4.8,10.35,10.35,9.34,4.41,26.97,4.41,8.36,19.64,8.24,31.46,6.78,31.46,4.35,20.5,26.34,1.05,23.34,14.56,11.52,14.13,10.35,22.68,11.99,7.01,7.01,10.48,6.77,8.89,7.89,11.09,5.26,8.89,7.53
2021-11-26,160.68333333333334,0.1560000054,11.63,29.06,14.6,30.83,5.08,9.95,12.26,14.01,14.01,9.3,4.24,33.89,4.24,10.74,23.68,9.95,29.04,6.45,29.04,5.08,22.31,29.08,1.22,16.77,19.53,14.6,15.38,14.01,27.73,21.81,9.2,9.2,30.83,6.46,13.15,7.89,9.36,9.83,6.05,9.15
2021-11-27,51.90541666666666,-0.059999999,8.32,18.1,12.96,13.65,5.47,6.72,13.15,12.5,12.5,11.33,2.98,30.28,2.98,14.29,16.84,6.72,27.75,10.32,27.75,3.6,24.82,28.07,0.89,13.39,15.01,12.96,12.25,12.5,25.3,17.17,7.88,7.88,13.65,5.93,8.7,7.45,10.08,4.18,6.93,7.74
2021-11-28,137.80708333333337,0.3020000056,8.69,39.86,13.62,16.54,4.86,4.02,4.08,14.44,14.44,10.07,3.79,41.84,3.79,11.76,14.51,4.02,28.56,28.56,28.56,3.33,16.55,24.18,0.71,17.22,11.37,13.62,12.88,14.44,26.99,19.45,6.45,6.45,16.54,6.6,5.04,11.07,10.49,3.31,10.03,6.9
2021-11-29,51.40874999999999,0.25999999,8.52,24.15,15.09,17.78,3.7,5.48,3.92,12.85,12.85,10.6,3.26,29.81,3.26,5.67,22.26,5.48,28.98,5.28,28.98,3.97,22.12,25.64,1.45,8.52,12.92,15.09,14.83,12.85,25.58,17.5,11.29,11.29,17.78,4.85,6.36,8.18,8.35,5.97,7.01,7.5
2021-11-30,61.69083333333332,0.1880000066,11.55,21.79,13.82,13.42,4.62,4.08,11.67,10.7,10.7,10.06,3.35,20.02,3.35,13.31,12.03,4.08,29.94,3.39,29.94,2.94,5.63,22.94,1.1,14.66,10.81,13.82,13.01,10.7,24.37,19.4,7.55,7.55,13.42,6.24,3.69,5.66,7.38,4.79,5.42,6.77
2021-12-01,78.46000000000002,-0.0040000017999999,11.79,16.6,13.84,13.41,5.56,1.37,13.46,12.76,12.76,6.14,2.41,26.72,2.41,6.52,10.7,1.37,27.24,2.53,27.24,2.28,7.19,23.48,0.43,28.93,7.96,13.84,11.65,12.76,28.81,20.48,7.58,7.58,13.41,6.36,5.11,6.73,6.04,4.46,5.93,6.35
2021-12-02,54.93625000000001,-0.009999999,11.14,21.19,15.81,10.77,3.87,2.11,4.49,11.62,11.62,6.02,1.56,22.38,1.56,9.62,10.66,2.11,27.08,3.84,27.08,2.58,6.78,22.07,0.5,10.73,7.08,15.81,6.69,11.62,25.44,22.57,8.59,8.59,10.77,5.1,3.89,4.6,8.22,4.48,5.48,5.61
2021-12-03,118.86083333333336,0.1240000002,8.87,23.35,10.24,11.48,3.52,2.39,8.93,10.4,10.4,5.37,2.4,17.33,2.4,9.62,8.93,2.39,30.12,2.98,30.12,2.57,6.91,21.53,0.64,9.79,6.68,10.24,11.68,10.4,25.56,17.36,5.61,5.61,11.48,4.5,6.6,5.91,4.91,4.42,4.72,5.23
2021-12-04,78.06208333333333,-0.0040000017999999,8.72,21.5,12.76,22.03,4.86,3.2,5.44,12.6,12.6,5.98,4.0,20.24,4.0,14.34,12.26,3.2,30.08,6.68,30.08,3.1,8.77,24.71,0.5,10.9,9.81,12.76,9.15,12.6,27.41,17.05,5.97,5.97,22.03,5.08,6.64,10.15,4.66,6.26,5.2,6.92
2021-12-05,124.47499999999997,-0.0379999996,10.73,19.13,15.57,28.38,5.49,2.57,3.31,14.4,14.4,6.44,5.38,29.96,5.38,11.54,21.12,2.57,29.82,29.82,29.82,3.92,12.19,29.11,0.84,15.55,13.77,15.57,17.21,14.4,26.18,23.31,9.1,9.1,28.38,4.97,8.2,10.44,7.82,5.18,6.98,4.92
2021-12-06,59.27708333333334,0.02,12.14,27.66,12.33,21.98,4.51,1.56,1.28,12.07,12.07,5.22,4.15,27.49,4.15,13.21,10.73,1.56,25.93,2.46,25.93,1.46,23.29,19.23,1.23,18.98,7.67,12.33,15.13,12.07,24.12,19.58,10.11,10.11,21.98,3.95,4.78,8.72,8.2,5.41,6.78,3.86
2021-12-07,40.40291666666668,0.056743142700748136,5.51,19.05,12.85,15.87,2.71,1.6,19.68,11.61,11.61,5.14,3.05,20.19,3.05,22.36,10.51,1.6,26.57,9.29,26.57,0.85,5.84,16.21,0.46,7.95,5.65,12.85,19.25,11.61,21.83,17.9,7.3,7.3,15.87,3.87,6.55,7.93,5.87,3.67,5.25,4.29
2021-12-08,55.155,-0.449999988,10.47,18.65,13.8,21.45,3.51,1.64,4.48,10.91,10.91,5.7,3.28,19.7,3.28,22.37,9.43,1.64,26.12,4.71,26.12,9.43,18.85,17.28,1.59,8.55,7.49,13.8,12.56,10.91,21.67,20.01,7.34,7.34,21.45,5.82,7.82,7.89,6.59,4.66,3.69,4.14
2021-12-09,62.42583333333332,0.1120000006,10.34,20.6,14.18,24.24,3.56,2.15,2.63,12.66,12.66,7.02,3.26,23.99,3.26,13.47,11.75,2.15,25.86,2.55,25.86,3.2,11.49,18.5,1.48,13.59,10.61,14.18,14.9,12.66,25.57,20.24,8.36,8.36,24.24,5.47,9.81,10.18,5.16,5.03,2.52,4.64
2021-12-10,42.21958333333333,1.29999995,9.33,21.2,14.1,20.8,2.73,1.44,8.83,13.1,13.1,5.91,2.88,20.58,2.88,7.63,10.19,1.44,26.24,2.36,26.24,4.32,16.32,19.62,1.29,12.82,8.6,14.1,7.49,13.1,22.96,19.66,6.38,6.38,20.8,4.63,9.92,9.58,5.68,3.76,2.63,4.91
2021-12-11,41.22583333333333,0.1120000023999999,12.17,22.2,16.17,21.21,2.72,2.34,3.59,10.63,10.63,5.73,3.0,20.55,3.0,6.11,10.5,2.34,26.15,26.15,26.15,3.47,11.52,18.4,1.32,14.5,8.38,16.17,11.29,10.63,21.93,22.23,6.59,6.59,21.21,6.17,8.39,9.31,6.12,12.0,2.31,5.02
2021-12-12,195.06500000000003,-0.2140000074,10.09,20.87,12.09,21.78,2.5,4.77,3.52,12.0,12.0,6.21,3.69,18.82,3.69,5.47,12.52,4.77,27.68,9.39,27.68,2.16,12.92,20.61,1.67,14.99,10.77,12.09,11.87,12.0,21.39,21.69,6.41,6.41,21.78,5.38,7.87,10.38,4.52,6.2,2.53,5.91
2021-12-13,130.13666666666668,-0.079999998,8.66,26.28,13.35,18.04,3.52,2.9,3.58,12.24,12.24,7.75,3.41,29.36,3.41,15.79,15.92,2.9,31.21,4.98,31.21,6.58,12.79,30.42,1.48,12.5,11.58,13.35,15.79,12.24,25.02,18.25,5.96,5.96,18.04,3.52,22.51,11.33,4.48,4.44,3.15,5.32
2021-12-14,139.61375,0.059999998,8.81,24.58,13.91,17.24,3.05,2.23,9.58,12.66,12.66,7.21,3.31,36.6,3.31,26.78,17.21,2.23,27.29,2.44,27.29,4.96,13.52,26.57,2.02,13.66,12.84,13.91,13.93,12.66,22.52,19.54,4.83,4.83,17.24,4.95,20.5,13.25,3.43,4.53,3.41,4.46
2021-12-15,66.49833333333332,-0.689999998,10.09,24.92,14.22,17.25,3.95,2.05,3.12,12.11,12.11,5.9,2.56,22.41,2.56,26.69,13.08,2.05,31.79,2.51,31.79,4.59,12.43,19.54,1.39,17.66,9.63,14.22,13.39,12.11,20.26,20.36,6.65,6.65,17.25,5.63,9.46,12.16,4.58,5.23,2.8,4.31
2021-12-16,68.21708333333332,-0.0159999987999999,9.81,42.46,16.4,19.11,3.58,1.7,3.56,15.41,15.41,6.23,2.7,34.03,2.7,10.9,20.97,1.7,22.05,2.45,22.05,6.3,12.01,17.63,3.38,16.7,11.46,16.4,6.83,15.41,18.81,16.22,8.91,8.91,19.11,4.77,10.02,10.99,8.65,6.77,3.96,4.07
2021-12-17,36.180416666666666,0.769999981,11.78,40.36,17.72,14.78,1.69,1.59,7.29,14.08,14.08,5.82,3.09,31.43,3.09,29.67,16.43,1.59,24.46,4.4,24.46,5.97,12.06,16.08,7.99,8.75,21.17,17.72,7.99,14.08,17.5,13.3,10.51,10.51,14.78,5.13,8.56,9.07,11.45,5.73,5.2,4.44
2021-12-18,31.3325,-0.5359999978000001,5.68,23.59,9.31,14.25,1.25,1.96,2.04,9.64,9.64,5.53,1.49,14.56,1.49,7.21,7.58,1.96,17.46,2.49,17.46,3.53,11.38,12.56,2.12,6.47,14.52,9.31,7.85,9.64,15.88,16.97,6.23,6.23,14.25,3.1,6.83,8.18,3.48,3.8,1.66,4.18
2021-12-19,39.13124999999999,0.059999999,7.5,23.33,12.76,16.51,2.4,1.62,5.36,10.31,10.31,5.64,1.84,18.26,1.84,8.04,13.7,1.62,9.17,2.56,9.17,4.04,14.78,16.1,2.12,7.99,17.22,12.76,8.86,10.31,15.77,26.04,7.33,7.33,16.51,4.09,6.54,8.59,5.03,5.22,2.63,4.68
2021-12-20,80.24749999999999,-0.1100000024,9.56,23.11,17.06,20.36,3.17,1.86,6.0,14.18,14.18,6.68,3.87,21.57,3.87,19.52,18.98,1.86,9.62,2.57,9.62,5.47,12.08,22.67,2.67,11.5,20.3,17.06,11.03,14.18,16.81,38.11,7.41,7.41,20.36,7.2,8.43,9.28,5.07,5.0,2.62,5.72
2021-12-21,69.17000000000002,-0.1439999992,9.87,24.48,19.14,23.98,4.5,3.44,17.35,16.66,16.66,7.9,4.89,23.56,4.89,12.4,25.96,3.44,18.34,7.15,18.34,6.38,21.77,26.97,3.9,15.56,26.53,19.14,10.82,16.66,19.55,28.8,7.99,7.99,23.98,5.92,12.1,11.93,4.8,5.98,5.14,6.42
2021-12-22,90.51958333333334,-0.039999999,10.39,27.26,17.15,23.64,4.85,2.43,19.57,18.98,18.98,8.41,4.78,31.87,4.78,9.7,26.63,2.43,13.85,2.79,13.85,6.47,13.65,23.91,5.31,16.92,27.72,17.15,10.58,18.98,16.2,23.31,9.53,9.53,23.64,7.97,10.98,11.24,7.08,7.86,5.46,5.03
2021-12-23,107.00083333333336,0.3260000038,9.69,27.03,19.57,21.08,6.68,4.94,19.83,16.29,16.29,10.29,3.17,42.87,3.17,4.32,28.73,4.94,16.46,7.78,16.46,5.98,15.49,30.38,2.93,18.02,21.33,19.57,9.63,16.29,8.96,27.23,8.41,8.41,21.08,7.82,14.97,9.58,9.77,5.29,6.66,6.34
2021-12-24,101.58624999999996,-0.349999994,8.07,25.13,15.93,20.37,4.28,7.96,19.35,12.5,12.5,10.72,2.16,22.02,2.16,3.05,21.21,7.96,11.91,2.28,11.91,5.11,13.42,18.37,1.92,13.04,13.9,15.93,11.18,12.5,10.1,19.57,4.56,4.56,20.37,6.48,6.2,9.65,6.11,2.41,6.15,4.78
2021-12-25,131.09,-0.1159999942,7.33,31.46,15.2,23.05,4.28,7.38,7.67,15.73,15.73,9.69,2.72,39.48,2.72,2.93,24.34,7.38,14.35,6.66,14.35,5.58,14.62,21.38,1.82,16.79,18.2,15.2,12.67,15.73,13.5,26.55,5.93,5.93,23.05,5.85,11.89,13.56,7.18,2.62,4.53,4.79
2021-12-26,67.77000000000001,3.999999997894577e-10,5.56,20.3,12.17,17.99,3.25,6.86,20.05,11.82,11.82,9.38,2.01,31.73,2.01,2.57,18.86,6.86,8.56,8.56,8.56,3.63,13.44,18.65,1.66,15.94,15.15,12.17,9.74,11.82,11.42,21.05,4.78,4.78,17.99,2.72,9.13,12.03,8.12,2.12,11.33,4.97
2021-12-27,135.87833333333333,0.1339999988,7.27,27.59,12.21,17.92,3.26,6.63,19.68,14.06,14.06,7.33,2.92,21.62,2.92,5.99,15.04,6.63,9.64,8.61,9.64,4.7,11.58,11.66,2.04,13.65,13.64,12.21,11.13,14.06,9.64,19.03,5.86,5.86,17.92,6.33,10.07,8.65,5.66,3.22,4.99,4.25
2021-12-28,181.31791666666663,0.0120000011999999,7.39,24.14,13.07,15.51,3.61,10.48,23.74,11.34,11.34,8.24,3.15,27.52,3.15,5.24,12.16,10.48,6.19,4.45,6.19,4.33,12.44,12.32,1.94,17.06,13.42,13.07,9.75,11.34,10.1,14.53,5.14,5.14,15.51,6.54,9.56,11.15,8.27,2.58,5.13,4.95
2021-12-29,62.9725,-1.41999996,6.32,21.75,12.63,20.3,2.39,11.94,9.6,9.87,9.87,8.38,2.29,18.93,2.29,4.84,16.11,11.94,9.48,4.0,9.48,5.96,12.44,12.86,1.81,10.93,12.78,12.63,9.76,9.87,11.02,18.34,5.83,5.83,20.3,6.17,6.29,10.56,4.61,4.26,3.82,4.47
2021-12-30,66.46041666666666,-0.0459999944,8.35,16.72,15.07,32.74,3.49,13.76,7.86,12.85,12.85,7.79,4.34,21.78,4.34,4.94,19.66,13.76,8.38,2.44,8.38,6.55,12.57,17.82,3.05,15.2,16.68,15.07,14.92,12.85,13.25,18.27,7.3,7.3,32.74,7.12,6.94,11.0,6.55,6.43,4.3,4.2
2021-12-31,46.164583333333326,1.00999999,6.15,21.23,13.23,35.17,2.33,16.13,18.71,11.53,11.53,7.08,2.58,24.76,2.58,5.04,15.39,16.13,8.93,11.03,8.93,5.87,12.33,13.53,2.45,10.99,15.11,13.23,10.44,11.53,12.12,15.93,6.37,6.37,35.17,6.53,6.98,8.87,5.16,5.78,3.97,3.26
